Time,Vmeas,VPSO,VLS
259,12.139117,12.1448012353388,12.1255873595669
260,12.145027,12.1446652811036,12.1254861286161
261,12.139117,12.1519777805651,12.1261277808851
262,12.139117,12.1443086495436,12.1225538850834
263,12.139117,12.1516782117929,12.1275329879455
264,12.139117,12.1515415621813,12.1272972445967
265,12.133207,12.1438842794537,12.121907606904
266,12.145027,12.1512233402599,12.1243835171476
267,12.139117,12.1435799222204,12.123921708401
268,12.139117,12.1509039499606,12.1247940803301
269,12.139117,12.1507514359988,12.1253628053499
270,12.139117,12.1505705953739,12.1244252498815
271,12.133207,12.1504185230529,12.1256152028791
272,12.139117,12.1427467149792,12.1225311845021
273,12.139117,12.1500853454643,12.1240009856754
274,12.139117,12.1499188594583,12.1220919169688
275,12.139117,12.1497525750496,12.1223187496525
276,12.139117,12.1496005545218,12.124557222683
277,12.139117,12.1494201579212,12.1231942468508
278,12.139117,12.141735232905,12.1214734641297
279,12.145027,12.1415693242963,12.1195435454046
280,12.139117,12.1413756737157,12.117986417387
281,12.139117,12.1487303940931,12.1223082066342
282,12.139117,12.1485518718653,12.1225456819578
283,12.139117,12.1484018704259,12.1231318061727
284,12.139117,12.1482093215981,12.1193126155719
285,12.139117,12.1405405670392,12.1199801154453
286,12.139117,12.1478963875671,12.1225368702837
287,12.139117,12.1477605949546,12.1224166923734
288,12.139117,12.1476237792941,12.1222024849155
289,12.133207,12.1474860775034,12.1220138314317
290,12.139117,12.1473614420329,12.1218640096938
291,12.139117,12.1472212942259,12.119222885786
292,12.133207,12.1470664222875,12.1201539470513
293,12.133207,12.1469115014685,12.121090417332
294,12.139117,12.1467561412117,12.1202434980481
295,12.139117,12.1466006557156,12.1202694253395
296,12.139117,12.1464589204534,12.1201538065243
297,12.133207,12.1463306122126,12.1205576958653
298,12.133207,12.1461729755647,12.1178510497026
299,12.133207,12.1460153054772,12.1177146575151
300,12.139117,12.1458855914072,12.1200112873058
301,12.133207,12.1457270012683,12.1197551915089
302,12.139117,12.1455679289868,12.1183166656143
303,12.133207,12.1454369680728,12.1194746450691
304,12.133207,12.1452632168199,12.1191118635762
305,12.133207,12.1451177453803,12.1190815165534
306,12.133207,12.1449574820389,12.1180728129113
307,12.133207,12.1448112185024,12.117567666171
308,12.133207,12.1446786234285,12.1185933697562
309,12.133207,12.1445311462443,12.1183901592868
310,12.133207,12.1443691072003,12.1176338206153
311,12.133207,12.14417904328,12.1149765315997
312,12.133207,12.1364848414085,12.1148881674725
313,12.139117,12.1362970440497,12.1148815777796
314,12.133207,12.1436288906547,12.1155958720557
315,12.133207,12.1434704322483,12.1167480512189
316,12.133207,12.1432980963194,12.116854164647
317,12.133207,12.1431117726416,12.1137990053395
318,12.133207,12.1354212402653,12.1136836045571
319,12.133207,12.1427700990566,12.1164709755785
320,12.133207,12.1425993530975,12.1146143880818
321,12.133207,12.1424433924809,12.1161401114111
322,12.133207,12.1423010701528,12.1158428237276
323,12.133207,12.1421159506652,12.113860373602
324,12.133207,12.1419598915182,12.115133993394
325,12.133207,12.1342982965491,12.1122900929525
326,12.133207,12.1416471770589,12.1148367273529
327,12.133207,12.1414766659034,12.112515178573
328,12.127297,12.1413208513603,12.1148298853847
329,12.133207,12.141122817326,12.1130095215652
330,12.133207,12.1334485442687,12.1095068973813
331,12.127297,12.1332800266795,12.1115680563425
332,12.133207,12.140645278267,12.1144439846969
333,12.127297,12.1329572379105,12.1102975540362
334,12.133207,12.1402664379321,12.111192441021
335,12.133207,12.1401418296969,12.1139613180752
336,12.127297,12.1399319879206,12.1107964145755
337,12.127297,12.1397801679694,12.1135774134423
338,12.133207,12.1395999261944,12.1126617714275
339,12.133207,12.1394763921792,12.1133162950334
340,12.133207,12.1393093000703,12.1099857830473
341,12.127297,12.1316232204471,12.1086310158287
342,12.127297,12.1390046585568,12.1128446512961
343,12.133207,12.1388376800525,12.1109109993637
344,12.127297,12.1386988842897,12.1100891246272
345,12.127297,12.1310260695787,12.1087774067789
346,12.133207,12.1308727649376,12.1089056358312
347,12.127297,12.1382247085031,12.1116631730626
348,12.127297,12.1380713670206,12.1115171451345
349,12.127297,12.1379034532252,12.1075541346407
350,12.127297,12.1377502467243,12.1091428584613
351,12.127297,12.1300918110997,12.1087281850007
352,12.127297,12.137415769183,12.1108798286331
353,12.127297,12.1372632053987,12.1099778424119
354,12.127297,12.1371384507906,12.1110424191328
355,12.127297,12.1370125641957,12.1109083781486
356,12.127297,12.1368714244502,12.1095754585001
357,12.127297,12.1291681488295,12.1044764358938
358,12.127297,12.136547143925,12.1104667964389
359,12.127297,12.1363775548628,12.1065392580832
360,12.127297,12.1361807571364,12.1070197065248
361,12.127297,12.1360133137262,12.1074757207443
362,12.127297,12.1358325577147,12.1096156985243
363,12.127297,12.1356802602647,12.1093003541342
364,12.127297,12.1280085683388,12.1066560221185
365,12.127297,12.1278145883052,12.106326812639
366,12.127297,12.1351688610079,12.1086243951833
367,12.133207,12.1349895803673,12.1057751927324
368,12.127297,12.1273199759931,12.1056177397848
369,12.133207,12.1271275273626,12.1040966233877
370,12.127297,12.1344978420144,12.1081061841479
371,12.121387,12.134334400678,12.1060451289964
372,12.127297,12.1341432142863,12.1065130030196
373,12.127297,12.1264618284109,12.104765693935
374,12.127297,12.1262861421602,12.1026043566372
375,12.127297,12.1261393028657,12.1051786114993
376,12.127297,12.1334973499359,12.1053545791966
377,12.127297,12.125830483565,12.1024186125992
378,12.127297,12.1331886025367,12.1074492342564
379,12.127297,12.1330409438405,12.1059451593063
380,12.127297,12.1329073071896,12.1072585545258
381,12.127297,12.1327588835664,12.1069895857947
382,12.127297,12.1326381363019,12.1070372388388
383,12.121387,12.1324879996738,12.1055751718375
384,12.121387,12.1323238520636,12.1058972553403
385,12.121387,12.1321602453798,12.1064527364355
386,12.127297,12.1245192896265,12.103757890077
387,12.121387,12.1319021540411,12.1063813787576
388,12.121387,12.1317787591679,12.1062657196173
389,12.127297,12.1316542651352,12.1061466322983
390,12.127297,12.1315146980183,12.1058853009273
391,12.127297,12.1313744491315,12.1047052482566
392,12.127297,12.131219777173,12.1053492724716
393,12.127297,12.1310931805423,12.1056507751313
394,12.127297,12.130937528681,12.1030524499993
395,12.127297,12.1307819595845,12.1029304094216
396,12.127297,12.1306264240134,12.1028024648179
397,12.127297,12.1304708271767,12.1044200283163
398,12.121387,12.130329579807,12.1050087206087
399,12.121387,12.1301735179358,12.102369120993
400,12.127297,12.1300456978796,12.1047726037935
401,12.127297,12.1298888842286,12.103422903675
402,12.121387,12.1297321630484,12.1032959808578
403,12.121387,12.1296036156472,12.104406619491
404,12.127297,12.1294321896779,12.1034073338379
405,12.127297,12.1292610235103,12.1009742641564
406,12.121387,12.1291188818204,12.1039920526888
407,12.121387,12.1289202688593,12.1001828135591
408,12.121387,12.1287793205339,12.1037488159978
409,12.121387,12.1286241103709,12.1036202347387
410,12.127297,12.1284824784859,12.1023329415036
411,12.121387,12.128354598993,12.1034129463793
412,12.121387,12.1281698672842,12.100648623711
413,12.121387,12.1205086890952,12.0998288712111
414,12.121387,12.1278862162478,12.1030420964125
415,12.115478,12.127743919242,12.1029221997451
416,12.121387,12.1276010008968,12.1025318925293
417,12.121387,12.1274717960018,12.1027031248291
418,12.121387,12.1273278023221,12.1025210594734
419,12.121387,12.1271836465476,12.1024644837113
420,12.121387,12.1270530109547,12.1023625094936
421,12.121387,12.12690779141,12.1022398595735
422,12.115478,12.1267620202286,12.101552935461
423,12.121387,12.1191107477728,12.0992709648413
424,12.121387,12.1264697377964,12.1017631273694
425,12.115478,12.1263234916202,12.1017572612646
426,12.121387,12.1261909521168,12.1016813994919
427,12.121387,12.1260577315043,12.1015733101948
428,12.121387,12.1259238566292,12.1014653760435
429,12.115478,12.1257893533662,12.1013576192392
430,12.115478,12.1256542466535,12.1012500381926
431,12.115478,12.1254623955341,12.0980040753765
432,12.121387,12.1253280902388,12.1010110252624
433,12.121387,12.1251931811213,12.100906441786
434,12.121387,12.1175383113247,12.0980474207279
435,12.115478,12.1249078746635,12.1006839411489
436,12.115478,12.1247717694386,12.1005813249654
437,12.115478,12.1245930367948,12.0996751854002
438,12.115478,12.1244015753467,12.1000781979556
439,12.121387,12.1242672661022,12.1002246726352
440,12.121387,12.1241323688951,12.1001195017744
441,12.115478,12.1239969071793,12.1000142996982
442,12.115478,12.1238609035597,12.0999092501033
443,12.115478,12.1237104619669,12.0997664437756
444,12.115478,12.1235739189275,12.0996940714806
445,12.121387,12.1234368796912,12.0995895424419
446,12.115478,12.1232993643874,12.0994851363746
447,12.115478,12.12314757194,12.099367687166
448,12.115478,12.1230096383028,12.0992712549823
449,12.121387,12.1228572515754,12.099024814134
450,12.115478,12.122704830235,12.0984725972897
451,12.115478,12.1225524268798,12.0977500601576
452,12.115478,12.1224142572127,12.0988390824968
453,12.115478,12.1222756677669,12.0987367302351
454,12.115478,12.1221226106212,12.0983462853089
455,12.115478,12.1219837181838,12.0985249456217
456,12.115478,12.1218444386552,12.0984223712403
457,12.115478,12.1216909677247,12.0983065320425
458,12.115478,12.1215373729546,12.0979243442135
459,12.115478,12.1213839551234,12.0979611056264
460,12.115478,12.1212308561937,12.0979828539113
461,12.115478,12.121091691845,12.0978886397021
462,12.115478,12.12093794904,12.0953269932097
463,12.115478,12.1207845954553,12.0976056434257
464,12.121387,12.1206034863241,12.0972259381794
465,12.115478,12.1204232674092,12.0948388429863
466,12.115478,12.1202721421169,12.0971925211159
467,12.115478,12.120120924288,12.0960320598508
468,12.115478,12.119983932401,12.0971234768707
469,12.115478,12.1198465132342,12.0970238185842
470,12.115478,12.1197086843761,12.0969233943876
471,12.115478,12.1195565449224,12.0967851709213
472,12.115478,12.1194184267394,12.0967173399745
473,12.115478,12.1192799305847,12.0966173111472
474,12.115478,12.119141072258,12.0965173645271
475,12.109567,12.1114824860873,12.0936652065653
476,12.115478,12.1188485573902,12.0963085295832
477,12.115478,12.118695160324,12.096070134637
478,12.109567,12.1185279074121,12.0948878601126
479,12.115478,12.1183751650415,12.0947979747527
480,12.115478,12.118222762722,12.0958196046713
481,12.115478,12.11804260639,12.0951516178949
482,12.115478,12.1178915251987,12.0956509778722
483,12.115478,12.110235021076,12.092816259728
484,12.109567,12.1176031164623,12.0954608546028
485,12.115478,12.1174657035449,12.0953662279564
486,12.109567,12.1173139972632,12.0952300747315
487,12.109567,12.1171763288296,12.09516429257
488,12.109567,12.1170382983711,12.0950662939676
489,12.109567,12.1168999210797,12.094968359182
490,12.109567,12.1167612115968,12.0948705111663
491,12.115478,12.1166221840328,12.0947727491518
492,12.115478,12.1164828519868,12.0946750723595
493,12.109567,12.1163291137891,12.0939921472893
494,12.109567,12.1161896985441,12.0944740179265
495,12.109567,12.1160217199203,12.0925933144961
496,12.109567,12.1158827243914,12.0942674067532
497,12.109567,12.1157295647166,12.0941503137307
498,12.109567,12.115590469862,12.0940690334805
499,12.109567,12.11543716988,12.0939342213902
500,12.109567,12.1152839274957,12.0935824085515
501,12.109567,12.1151449554234,12.0937673396633
502,12.109567,12.1149636963355,12.0911258190862
503,12.109567,12.1148117937888,12.0935428432429
504,12.115478,12.1146738746996,12.0934560854299
505,12.109567,12.1145217206447,12.0933220027055
506,12.109567,12.1143695954143,12.0929709171552
507,12.109567,12.1142317127491,12.0931565689708
508,12.109567,12.1140794526544,12.0927735482922
509,12.109567,12.1139414441642,12.0929593611225
510,12.115478,12.1137891162732,12.0927213545777
511,12.109567,12.1136509972772,12.0927626288269
512,12.109567,12.1135125829813,12.0926672151937
513,12.109567,12.1133738861183,12.0925717658249
514,12.109567,12.113234918959,12.0924763806563
515,12.109567,12.1130675129163,12.0910401209635
516,12.109567,12.1129010784767,12.092093345727
517,12.109567,12.112763269853,12.092168499778
518,12.109567,12.1126251671557,12.0920736793057
519,12.103657,12.1124867830609,12.0919787934644
520,12.109567,12.1123481297849,12.0918839667009
521,12.109567,12.1122092191009,12.0917891985712
522,12.103657,12.1120700623549,12.0916944885443
523,12.109567,12.1119306704812,12.0915998360939
524,12.109567,12.1117630213861,12.0908820000022
525,12.109567,12.1116099927685,12.090200798163
526,12.109567,12.1114713777921,12.0912988690753
527,12.103657,12.1113325163364,12.0912054599471
528,12.109567,12.1111653858049,12.0898915344808
529,12.103657,12.1110270305848,12.0910051247743
530,12.109567,12.1108743603665,12.0906246302165
531,12.109567,12.110721936611,12.0905249208021
532,12.109567,12.1105697029598,12.0901275343215
533,12.103657,12.1104318188646,12.0906133359538
534,12.103657,12.1102936761875,12.0905200738622
535,12.109567,12.110141270337,12.0902839143493
536,12.109567,12.1099890622538,12.0900398727685
537,12.103657,12.1098511614218,12.0902280973786
538,12.109567,12.1097130107231,12.0901349009735
539,12.109567,12.109560456738,12.0888431247848
540,12.103657,12.1094223277397,12.0899418215402
541,12.103657,12.1092839631698,12.0898494781243
542,12.103657,12.1091453735457,12.0897563026126
543,12.109567,12.1090065690026,12.0896631701387
544,12.103657,12.108867559308,12.0895700809508
545,12.103657,12.1087283538748,12.0894770346573
546,12.109567,12.1085889617737,12.0893840308698
547,12.103657,12.1084493917463,12.0892910692031
548,12.103657,12.1083096522162,12.0891981492758
549,12.097747,12.108169751301,12.0891052707096
550,12.103657,12.1080296968233,12.0890124331301
551,12.103657,12.107889496321,12.0889196361659
552,12.103657,12.1077491570581,12.0888268794491
553,12.103657,12.1076086860341,12.0887341626151
554,12.103657,12.1074680899941,12.0886414853026
555,12.103657,12.1073273754374,12.0885488471538
556,12.103657,12.1071865486266,12.0884562478137
557,12.097747,12.1070456155965,12.0883636869309
558,12.103657,12.1069045821618,12.088271164157
559,12.109567,12.1067634539253,12.0881786791469
560,12.097747,12.1066222362856,12.0880862315583
561,12.103657,12.1064809344444,12.0879938210525
562,12.103657,12.1063395534135,12.0879014472934
563,12.103657,12.1061980980219,12.0878091099481
564,12.103657,12.106042458147,12.0871314759587
565,12.097747,12.1059013547454,12.0876185897487
566,12.103657,12.1057601728665,12.0875268331806
567,12.103657,12.1056189173058,12.0874346854457
568,12.103657,12.1054634282244,12.0861441532916
569,12.103657,12.1053225277085,12.0872440829636
570,12.103657,12.1051815492361,12.0871529612964
571,12.103657,12.1050264816222,12.0869184767253
572,12.097747,12.1048858447265,12.0869634455072
573,12.103657,12.1047451262227,12.0868716930911
574,12.103657,12.1046043310057,12.0867798717751
575,12.097747,12.1044634637918,12.0866880817954
576,12.097747,12.1043225291251,12.0865963229416
577,12.097747,12.1041815313835,12.0865045949317
578,12.103657,12.104040474785,12.0864128974862
579,12.103657,12.1038993633934,12.0863212303285
580,12.097747,12.1037582011239,12.086229593184
581,12.097747,12.1036031226717,12.0861167106882
582,12.103657,12.1034484300251,12.0860029850815
583,12.103657,12.1032942087527,12.0859225961447
584,12.097747,12.1031542640727,12.0858469543052
585,12.097747,12.1030142360747,12.0857556149117
586,12.097747,12.1028741296925,12.0856642910998
587,12.097747,12.1027339496796,12.0855729941826
588,12.097747,12.1025937006161,12.085481723925
589,12.097747,12.1024533869146,12.0853904800855
590,12.103657,12.1023130128267,12.0852992624248
591,12.097747,12.1021447951574,12.085122757494
592,12.097747,12.1020052703228,12.085105838894
593,12.097747,12.1018656623808,12.0850148471934
594,12.097747,12.1017259762421,12.0849238253745
595,12.097747,12.1015862166385,12.0848328276836
596,12.097747,12.1014463881287,12.0847418539417
597,12.097747,12.1012925772493,12.084612995964
598,12.097747,12.1011248734817,12.0819521024975
599,12.097747,12.100986300348,12.084450653384
600,12.097747,12.1008056724396,12.0836830869341
601,12.097747,12.1006542780367,12.0839667229316
602,12.097747,12.1005031243836,12.0829598585495
603,12.103657,12.1003523535585,12.0834762558316
604,12.097747,12.1002021008773,12.0839281840656
605,12.103657,12.1000660704719,12.0838706330627
606,12.097747,12.0924104746766,12.0810280520965
607,12.097747,12.0997796926812,12.0836808414996
608,12.097747,12.0996436086904,12.0835943469129
609,12.097747,12.0994933318522,12.0833616403207
610,12.097747,12.0918380047995,12.0806560525758
611,12.097747,12.099193522574,12.0832369799284
612,12.097747,12.0990302008126,12.0826106011114
