Time,Vmeas,VPSO,VLS
4126,13.214735,13.2175895256657,13.2631684930327
4127,13.214735,13.217607598553,13.2631738525577
4128,13.214735,13.2176256647289,13.2631792027816
4129,13.214735,13.2176437241958,13.2631845437206
4130,13.214735,13.2176617769562,13.2631898753908
4131,13.214735,13.2176798230126,13.2631951978082
4132,13.214735,13.2176978623674,13.263200510989
4133,13.214735,13.2177158950233,13.2632058149492
4134,13.214735,13.2177339209826,13.2632111097047
4135,13.214735,13.2177519402478,13.2632163952716
4136,13.220645,13.2177699528215,13.2632216716657
4137,13.220645,13.2177879587062,13.2632269389031
4138,13.214735,13.2178059579042,13.2632321969995
4139,13.214735,13.2178239504181,13.263237445971
4140,13.214735,13.2178419362504,13.2632426858332
4141,13.214735,13.2178599154035,13.263247916602
4142,13.214735,13.21787788788,13.2632531382932
4143,13.214735,13.2178958536823,13.2632583509226
4144,13.214735,13.2179138128128,13.2632635545058
4145,13.214735,13.2179317652742,13.2632687490585
4146,13.214735,13.2179497110688,13.2632739345966
4147,13.220645,13.2179676501991,13.2632791111354
4148,13.214735,13.2179855826676,13.2632842786908
4149,13.220645,13.2180035084767,13.2632894372783
4150,13.220645,13.218021427629,13.2632945869134
4151,13.214735,13.2180393401269,13.2632997276118
4152,13.214735,13.218057245973,13.2633048593888
4153,13.214735,13.2180751451695,13.26330998226
4154,13.214735,13.2180930377191,13.2633150962408
4155,13.214735,13.2181109236242,13.2633202013467
4156,13.214735,13.2181288028872,13.263325297593
4157,13.214735,13.2181466755107,13.2633303849952
4158,13.214735,13.218164541497,13.2633354635686
4159,13.220645,13.2181824008488,13.2633405333285
4160,13.214735,13.2182002535683,13.2633455942902
4161,13.214735,13.2182180996581,13.263350646469
4162,13.214735,13.2182359391207,13.26335568988
4163,13.220645,13.2182537719585,13.2633607245387
4164,13.214735,13.2182715981739,13.26336575046
4165,13.214735,13.2182894177695,13.2633707676592
4166,13.214735,13.2183072307476,13.2633757761515
4167,13.214735,13.2183250371108,13.2633807759518
4168,13.214735,13.2183428368615,13.2633857670754
4169,13.214735,13.2183606300021,13.2633907495373
4170,13.214735,13.2183784165352,13.2633957233524
4171,13.214735,13.2183961964631,13.2634006885359
4172,13.214735,13.2184139697884,13.2634056451027
